imdb_id,title,poster_url,overview,release_year,rating,votes,country,genre,language,runtime
tt26537229,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,https://m.media-amazon.com/images/M/MV5BNDUyZTJmODQtZmRkMS00YjJiLTgxZmUtMjQ5OGNjNzkyM2Y5XkEyXkFqcGc@._V1_SX300.jpg,"Tanjiro needs to bring a definitive end to Upper Rank Six. After the dust settles, he goes with his sister Nezuko to the Swordsmith Village in search of a new sword.",2023,7.6,12973,Japan,"Animation, Action, Adventure",Japanese,110.0
tt24478470,City Hunter,https://m.media-amazon.com/images/M/MV5BNzI5ZWZjN2UtNjRiNS00MzViLTgzNjMtZWEyZTlmNWJhYjJkXkEyXkFqcGc@._V1_SX300.jpg,"An exceptional marksman and hopeless playboy, private eye Ryo Saeba reluctantly forms an alliance with his late partner's sister to investigate his death.",2024,6.3,6097,Japan,"Action, Comedy, Crime",Japanese,102.0
tt16183464,One Piece Film: Red,https://m.media-amazon.com/images/M/MV5BNTdjY2YxYTQtNjIzYy00ZDczLThhNTUtNmY2ZWNkZjZiMTYzXkEyXkFqcGc@._V1_SX300.jpg,"Uta, the most beloved singer on the planet, is known for hiding her own identity when performing. Now, for the first time, she will reveal herself to the world. All of Uta's fans, including the Straw Hats led by Luffy, await.",2022,6.7,26068,Japan,"Animation, Action, Adventure","Japanese, English",115.0
tt26684398,Spy x Family Code: White,https://m.media-amazon.com/images/M/MV5BMDlmZGJkYTUtNDcwNi00YWMzLTkyNmMtOWQ3MzVhOTU5YWY0XkEyXkFqcGc@._V1_SX300.jpg,"After receiving an order to be replaced in Operation Strix, Loid decides to help Anya win a cooking competition at Eden Academy, by making the director's favorite meal in order to prevent his replacement.",2023,7.3,8349,Japan,"Animation, Action, Comedy",Japanese,110.0
tt22868844,Black Clover: Sword of the Wizard King,https://m.media-amazon.com/images/M/MV5BOGIxZjZlZjUtODM0OC00NDJlLWI5ZjItNDg3MGJmODVmZWNhXkEyXkFqcGc@._V1_SX300.jpg,"In a world where magic is everything, Asta, a boy who was born with no magic, aims to become the ""Wizard King"" to overcome adversity, prove his power, and keep his oath with his friends.",2023,7.4,9611,Japan,"Animation, Action, Adventure","Spanish, English, Portuguese, Italian, Polish, Japanese",110.0
tt14614892,Dragon Ball Super: Super Hero,https://m.media-amazon.com/images/M/MV5BNzA2NmEwZGQtNWI1Ni00MTEyLTlkZDUtZDc5ZTJiOGYyNDQ5XkEyXkFqcGc@._V1_SX300.jpg,The Red Ribbon Army from Goku's past has returned with two new androids to challenge him and his friends.,2022,7.1,18458,Japan,"Animation, Action, Adventure","English, Japanese",100.0
tt16492678,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,https://m.media-amazon.com/images/M/MV5BZjQzYWUzMWYtMWNmMi00ZDYxLTgzYmItN2NjYTY2YWEyMzNlXkEyXkFqcGc@._V1_SX300.jpg,Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,2021,8.5,31591,Japan,"Animation, Action, Fantasy",Japanese,87.0
tt13544716,My Hero Academia: World Heroes' Mission,https://m.media-amazon.com/images/M/MV5BZGRmNTM5NWQtOWZlNi00NWFmLWFmODctMTBhZjZkM2U5NDFlXkEyXkFqcGc@._V1_SX300.jpg,"When a cult of terrorists ruins a city by releasing a toxin that causes people's abilities to spiral out of control, Japan's greatest heroes spread around the world in an attempt to track down the mastermind and put him to justice.",2021,7.0,7254,Japan,"Animation, Action, Adventure",Japanese,101.0
tt10737918,Shin Ultraman,https://m.media-amazon.com/images/M/MV5BYWVlMmRjOTYtMDgwYy00NDQxLTkzZGEtY2UzZDc0YzBmNmE4XkEyXkFqcGc@._V1_SX300.jpg,"As the threat of giant unidentified lifeforms known as ""S-Class Species"" worsens in Japan, a silver giant appears from beyond Earth's atmosphere.",2022,6.4,4200,Japan,"Action, Adventure, Drama","Japanese, English, Russian",112.0
tt15028452,Baby Assassins,https://m.media-amazon.com/images/M/MV5BOTVmMzBhMWQtZjQzNC00MTFjLTg3OWEtMDQ0NzUwZjNkYzMwXkEyXkFqcGc@._V1_SX300.jpg,High schoolers and teenage assassins Chisato and Mahiro must find a way to fix their relationship in the midst of finding part-time jobs and dealing with the yakuza.,2021,6.4,1655,Japan,"Action, Comedy, Crime",Japanese,95.0
tt16360006,Bubble,https://m.media-amazon.com/images/M/MV5BNWNkMzk0M2QtMTUyZi00OTE2LTkxZmMtYTYxNmYyN2IyMzg5XkEyXkFqcGc@._V1_SX300.jpg,"After bubbles that broke the laws of gravity rained down upon the world. Cut off from the outside world, Tokyo has become a playground for a group of young people who have lost their families.",2022,6.4,9486,Japan,"Animation, Action, Adventure","Japanese, French, Italian, English, Spanish, German, Portuguese",100.0
tt15467380,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,https://m.media-amazon.com/images/M/MV5BM2IwMDM4MDgtZWU2Zi00YjA2LWJhOTItNGUzMWM1N2E4ZTk3XkEyXkFqcGc@._V1_SX300.jpg,"Corporate worker Mikami is stabbed by a random killer, is reborn to an alternate world. But he is reborn as a slime. He is Thrown into this new world with the name Rimuru, he begins his quest to create a world that's welcoming to ...",2022,6.9,2637,Japan,"Animation, Action, Adventure",Japanese,114.0
tt16492636,Demon Slayer: Kimetsu no Yaiba - Asakusa Arc,https://m.media-amazon.com/images/M/MV5BNzNkYjM3NDMtMzVhNy00MTgzLTg3YmEtNmVmN2RlZjgzODQzXkEyXkFqcGc@._V1_SX300.jpg,"Tanjiro ventures to Asakusa, Tokyo for his second mission with the Demon Slayer Corps.",2021,,4172,Japan,"Animation, Action, Fantasy",Japanese,103.0
tt27521477,Detective Conan: Black Iron Submarine,https://m.media-amazon.com/images/M/MV5BMWIwZDJhY2YtOGYxNS00OTgxLWE2OWEtZGNiZTk2YzA5NjY1XkEyXkFqcGc@._V1_SX300.jpg,"After the Black Organization kidnaps his friend Ai Haibara, Detective Conan is forced to rescue her on a mysterious submarine while uncovering the organization's secrets within the confined space.",2023,7.2,2869,Japan,"Animation, Action, Adventure",Japanese,109.0
tt11923304,Tokyo Revengers,https://m.media-amazon.com/images/M/MV5BZjI4MGMyODItNmJkMS00NWNkLTg3ODktMTk1N2Q5N2RjNmU1XkEyXkFqcGc@._V1_SX300.jpg,"A middle-aged loser travels in time to his school years and, in order to save the love of his life from future doom, must become the leader of a dreaded school gang.",2021,6.5,2007,Japan,"Action, Crime, Drama",Japanese,120.0
tt11819890,Pokémon the Movie: Secrets of the Jungle,https://m.media-amazon.com/images/M/MV5BY2NlMTFlNjMtNTg2Yi00MzkwLTk2NDUtMWNjZjU2MmEwOTkzXkEyXkFqcGc@._V1_SX300.jpg,"The story of Koko, a young boy raised by Pokémon, and the creation of a new bond between humans and Pokémon.",2020,6.4,2858,Japan,"Animation, Action, Adventure",Japanese,99.0
tt10766468,Gintama: The Final,https://m.media-amazon.com/images/M/MV5BMmNmMDA5MWEtZWY1Zi00NzQ2LWJjYTEtYmZlYzkxYjRiMGQ3XkEyXkFqcGc@._V1_SX300.jpg,"Three former students must stop their immortal mentor's evil alter-ego from destroying Earth. As the final battle approaches, allies and enemies unite to save their world, while one companion fights for survival.",2021,8.6,3893,Japan,"Animation, Action, Comedy",Japanese,104.0
tt9310328,Altered Carbon: Resleeved,https://m.media-amazon.com/images/M/MV5BZDY4N2U4NzgtZTU1Ny00ZThlLWJlYWUtN2QxMDk4MWRhMGJkXkEyXkFqcGc@._V1_SX300.jpg,"On the planet Latimer, reawakened Takeshi Kovacs must protect a teenage tattooist named Holly while investigating the death of a yakuza boss alongside Gina, a strangely familiar no-nonsense CTAC agent.",2020,6.4,7165,"Japan, United States","Animation, Action, Crime",Japanese,74.0
tt13424422,Sword Art Online: Progressive - Aria of a Starless Night,https://m.media-amazon.com/images/M/MV5BMGY5ZDFjZTQtNDVhMi00NzRhLTgwYzAtMmQyN2VlZTdjYjM0XkEyXkFqcGc@._V1_SX300.jpg,"High school student Asuna struggles to survive with a young swordsman after its revealed that she is trapped inside the game of Sword Art Online, where if your HP drops to zero, your brain will be destroyed in real life.",2021,7.2,2565,Japan,"Animation, Action, Adventure","Japanese, English",97.0
tt12011442,Burn the Witch,https://m.media-amazon.com/images/M/MV5BZmEwNjcwMWEtY2MxMS00YTNhLTk1ZDQtMTgyMDY0ZDBlMWM0XkEyXkFqcGc@._V1_SX300.jpg,Noel Niihashi and Ninny Spangcole are witch and protection agents for Wing Bind an organization for dragon conservation and management. Their mission is to protect and manage the dragons within London on behalf of the people.,2020,6.7,1657,Japan,"Animation, Fantasy",Japanese,63.0
tt9507234,Digimon Adventure: Last Evolution Kizuna,https://m.media-amazon.com/images/M/MV5BNGU1ZDNlZjAtOGVkYi00MWQ2LTlmMWUtYTNiYjg5MzcwMmMyXkEyXkFqcGc@._V1_SX300.jpg,"The team discovers that when they grow up, their relationship with their Digimon will come closer to an end. They realize that the more they fight, the faster their bond breaks and the time to choose is approaching fast.",2020,7.5,2246,Japan,"Animation, Action, Adventure",Japanese,94.0
tt8092118,Fate/stay night [Heaven's Feel] III. spring song,https://m.media-amazon.com/images/M/MV5BNjA2OTFlMTUtY2E5Ni00NGMwLWI2OGMtMWIzYzQwYWY2MGVjXkEyXkFqcGc@._V1_SX300.jpg,"The final chapter in the Heaven's Feel trilogy. Angra Mainyu has successfully possessed his vessel Sakura Matou. It's up to Rin, Shirou, and Rider to cleanse the grail or it will be the end of the world and magecraft as we all kno...",2020,8.0,3518,Japan,"Animation, Action, Adventure",Japanese,120.0
tt15830702,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,https://m.media-amazon.com/images/M/MV5BYmRlMGE2NmQtNDU1NS00NDU2LTgxZjktODcxZDYxYjkxOWVmXkEyXkFqcGc@._V1_SX300.jpg,"Two months have passed since the deadly game began, and Kirito and Asuna continue to make progress. They stop for treasure, but then they must face Asuna's least favorite monster.",2022,6.7,1375,Japan,"Animation, Action, Adventure",Japanese,101.0
tt13288678,Mobile Suit Gundam: Hathaway,https://m.media-amazon.com/images/M/MV5BYjdmOTI5ZmQtOTBiOS00YmIwLWJjMDMtMWQ5MDk3YTQyYTI5XkEyXkFqcGc@._V1_SX300.jpg,"Hathaway Noa, still haunted by his past actions, joins a terrorist organization called Mufti and adopts the alias ""Mufti Nabiyy Erin"". Mufti is fighting a terrorist campaign against the Earth Federation government.",2021,6.6,2452,Japan,"Animation, Action, Drama","Spanish, Italian, French, German, English, Portuguese, Japanese",95.0
tt12093860,Detective Conan: The Scarlet Bullet,https://m.media-amazon.com/images/M/MV5BYzFjOWZkN2UtODk5Yi00NDE5LWIxMTAtMjZhODZkMzYzMmJlXkEyXkFqcGc@._V1_SX300.jpg,Japan is celebrating the upcoming World Sports Games in Tokyo. The world's first vacuum-tube super-conducting linear train is built with the latest Japanese technology and timed to coincide with the WSG opening ceremonies.,2021,6.3,2142,Japan,"Animation, Action, Crime",Japanese,110.0
tt13884144,The Seven Deadly Sins: Cursed by Light,https://m.media-amazon.com/images/M/MV5BZGNlMzNiZGYtZDBiOC00MjVjLTgwODYtYWZmYTkxMDY1NjI4XkEyXkFqcGc@._V1_SX300.jpg,Meliodas and his friends jump back into action when the new era of peace is threatened by a powerful magical alliance that could spell the end for all.,2021,6.4,1703,Japan,"Animation, Action, Adventure",Japanese,79.0
tt11151982,Goblin Slayer: Goblin's Crown,https://m.media-amazon.com/images/M/MV5BMTNkNGRmYTQtZGUxZC00NGQ2LWFiN2ItZTZmNmQyOTg4ZTRmXkEyXkFqcGc@._V1_SX300.jpg,"In a world dominated by monsters, a young priestess decides to train as an adventurer to deal with the threat. She joins a group of inexperienced fighters who have set out to drive the goblins away.",2020,6.6,2468,Japan,"Animation, Action, Adventure",Japanese,85.0
tt19770970,Detective Conan: The Bride of Halloween,https://m.media-amazon.com/images/M/MV5BNTQ4ZTAyZDAtYjhjMS00MWZjLWI4OGYtYTFkNTEyMjllNzc0XkEyXkFqcGc@._V1_SX300.jpg,"During the wedding of Takagi and Sato, an assailant breaks and tries to attack Sato. But Takagi protects her while getting injured. The attacker escapes, but the situation is settled, although Sato is rightfully rattled by it all.",2022,6.8,2285,Japan,"Animation, Action, Crime",Japanese,111.0
tt10508838,Double World,https://m.media-amazon.com/images/M/MV5BMjE5Yjc1YjUtZWI1Yy00Mjk0LTg3ZjUtNTJjMmIzMzk5ZjBlXkEyXkFqcGc@._V1_SX300.jpg,"Seeing the neighboring country become more and more powerful, a warlord organizes a competition to reveal the best warriors. A young man is eager to bring honour to his clan.",2020,6.1,4879,China,"Action, Adventure, Fantasy",Mandarin,110.0
tt13269670,New Gods: Nezha Reborn,https://m.media-amazon.com/images/M/MV5BMmEwMTUxNjctNWE3NC00NDY4LThkZDQtNTk4MmJlYjdjZDMxXkEyXkFqcGc@._V1_SX300.jpg,"A normal young deliveryman Li Yunxiang, though coming from the slum area, is living a satisfying life but when the arrogant wealthy son of Boss beats him down, his deep anger turns into a blast of Truth Fire.",2021,6.8,4725,China,"Animation, Action, Fantasy","Mandarin, Chinese",118.0
tt13317320,Snipers,https://m.media-amazon.com/images/M/MV5BMGFjYTgxNzAtZjA1Ny00MmZkLWJhNTctNmY1MTJmODZjZWVjXkEyXkFqcGc@._V1_SX300.jpg,"The story of sharpshooter Zhang Taofang, a young army recruit who at age 22 sets a record during the Korean War by reportedly killing or wounding 214 American soldiers with 435 shots in just 32 days.",2022,6.3,1527,China,"Action, Drama, War","Mandarin, English",96.0
tt12151820,The Yinyang Master,https://m.media-amazon.com/images/M/MV5BMzJlNGU2NWEtNDE4NS00MTcxLWI3OTctNjBjMWY2MTU3OGVkXkEyXkFqcGc@._V1_SX300.jpg,"Adaption of the phenomenon-level mobile game ""Onmyoji"" - film version with the same name that will bring the magnificent oriental fantasy world to life.",2021,6.4,3478,China,"Action, Adventure, Drama",Chinese,113.0
tt11177804,Jiang Ziya,https://m.media-amazon.com/images/M/MV5BYmU4NjEyNWItMGYxNi00YzAxLWI1ZGEtMjZmZGE5MDc2YzBjXkEyXkFqcGc@._V1_SX300.jpg,"Banished to the mortal world, a warrior has to slay a demon to return to the heavenly realm and become a god.",2020,6.6,2826,China,"Animation, Action, Adventure","Mandarin, Chinese, English",110.0
tt11564214,End Game,https://m.media-amazon.com/images/M/MV5BN2EzMzdhYzAtYzM2Ny00MzJmLTkxY2MtZDMwNzA4ZmJlNTQxXkEyXkFqcGc@._V1_SX300.jpg,"When an assassin loses his memory, an unsuccessful actor exchanges identities with him.",2021,6.2,1095,"China, Hong Kong","Action, Comedy, Crime","Shanghainese, Mandarin, English, Japanese, French",119.0
